route_id,station_code,date,departure_time_utc,route_score,total_travel_duration,total_service_time_duration,ERD_seconds,ERD_hours,num_stops_x,num_stops_y,num_stops,total_packages,packages_per_stop,avg_service_time,capacity_m3
RouteID_1ebfb135-24f3-4f47-a7e2-3677af697b48,DCH4,2018-08-07,15:49:12,High,12674.1,15090.9,27765.0,7.7125,184,184,184,286,1.5543478260869565,52.76538461538461,4.247527
RouteID_1ec9500d-bfa3-42a2-b384-72fe09c0606e,DBO2,2018-08-05,14:11:32,Medium,12391.3,17564.5,29955.8,8.321055555555555,164,164,164,230,1.4024390243902438,76.36739130434782,4.247527
RouteID_1ecf0717-d72a-40b6-ac12-109f19d64e6d,DCH4,2018-08-05,15:03:57,High,16008.3,13475.1,29483.4,8.189833333333334,192,192,192,280,1.4583333333333333,48.12535714285715,4.247527
RouteID_1ed04d3b-212a-44ed-8650-70342e92cbdb,DCH4,2018-08-10,14:14:11,Medium,11616.6,13649.7,25266.300000000003,7.018416666666668,138,138,138,218,1.5797101449275361,62.613302752293585,3.313071
RouteID_1ed090bd-c952-4c53-a1e7-2ec137403e30,DSE5,2018-08-06,14:23:07,Medium,11886.8,14647.9,26534.699999999997,7.370749999999999,149,149,149,194,1.3020134228187918,75.50463917525774,4.247527
RouteID_1ed3ac03-71d8-4ce2-88cd-34d74caaf408,DSE4,2018-08-09,15:30:56,High,12423.2,18365.3,30788.5,8.55236111111111,181,181,181,265,1.4640883977900552,69.30301886792452,3.313071
RouteID_1ed77193-681d-49c9-b80b-0e4e7d869f7c,DSE2,2018-08-18,17:16:53,Medium,6366.7,18262.8,24629.5,6.841527777777777,83,83,83,188,2.2650602409638556,97.14255319148936,4.247527
RouteID_1edb725a-b5a6-43e9-b869-4889b6590b86,DCH3,2018-07-30,14:17:23,Medium,12319.7,12281.2,24600.9,6.833583333333333,194,194,194,273,1.407216494845361,44.98608058608059,3.313071
RouteID_1eed4233-a441-4b03-bf72-01704addecf4,DBO2,2018-08-17,12:13:07,Medium,13247.5,17296.4,30543.9,8.484416666666666,160,160,160,218,1.3625,79.34128440366973,4.247527
RouteID_1f001637-c8f0-455c-9af7-b762d9bf7c4b,DLA4,2018-07-23,15:27:16,High,13064.4,11813.0,24877.4,6.910388888888889,172,172,172,261,1.5174418604651163,45.26053639846743,3.313071
RouteID_1f0fe1f6-4a53-4d9b-a82f-27a285319ad6,DLA9,2018-08-23,16:01:21,Medium,11542.2,17453.8,28996.0,8.054444444444444,149,149,149,250,1.6778523489932886,69.81519999999999,3.313071
RouteID_1f2fbcc9-a5fc-48c7-8b05-499b99270fbe,DSE5,2018-08-22,15:19:52,Medium,12160.5,17614.8,29775.3,8.270916666666666,171,171,171,219,1.280701754385965,80.43287671232876,3.313071
RouteID_1f3637cf-a90a-4d2a-88be-0754b9ab6c8a,DLA9,2018-08-26,15:00:00,Medium,9553.9,20843.0,30396.9,8.443583333333335,106,106,106,179,1.6886792452830188,116.44134078212291,3.11485325
RouteID_1f387e67-ca90-45e7-a476-b123cd371570,DLA7,2018-08-04,16:00:00,Medium,11556.6,12728.9,24285.5,6.745972222222222,147,147,147,223,1.5170068027210883,57.08026905829596,3.313071
RouteID_1f421293-d24b-437e-886d-f976e2b269ff,DLA3,2018-07-23,16:00:00,Medium,10367.2,20876.7,31243.9,8.678861111111111,160,160,160,259,1.61875,80.60501930501931,3.313071
RouteID_1f592c48-8646-4194-b6a3-d5fd027e11b5,DLA7,2018-08-07,15:19:50,Medium,11109.5,16779.6,27889.1,7.7469722222222215,156,156,156,242,1.5512820512820513,69.33719008264463,3.313071
RouteID_1f5a2cf1-c0c2-4b49-aefd-36180307a928,DLA5,2018-08-08,14:27:26,High,15561.2,12887.4,28448.6,7.902388888888889,187,187,187,245,1.3101604278074865,52.60163265306122,3.313071
RouteID_1f6c4c20-fcf5-42cc-84b3-18b63ccfc15a,DCH3,2018-08-16,14:08:09,Medium,14900.9,9901.6,24802.5,6.889583333333333,201,201,201,267,1.328358208955224,37.08464419475656,3.313071
RouteID_1f70b9e7-0b4d-43b0-9cc5-b006f0deb68a,DCH4,2018-07-23,14:10:37,High,14471.6,18902.7,33374.3,9.27063888888889,188,188,188,277,1.4734042553191489,68.24079422382671,3.313071
RouteID_1f7ab2c9-901b-4965-805d-8a657a5cc202,DBO2,2018-08-13,13:30:27,Medium,9329.9,13042.1,22372.0,6.214444444444444,118,118,118,198,1.6779661016949152,65.86919191919192,3.313071
RouteID_1f7efc30-c2a1-4f42-89d6-c65228170bd4,DLA9,2018-08-18,16:00:37,Medium,8874.7,24463.1,33337.8,9.2605,163,163,163,256,1.5705521472392638,95.558984375,3.313071
RouteID_1f87e385-ec61-4c65-a9b2-8aab131a6068,DSE5,2018-08-23,14:07:42,Medium,12375.8,11792.1,24167.9,6.713305555555556,165,165,165,234,1.4181818181818182,50.39358974358974,3.313071
RouteID_1f9c0f09-90f0-432f-9d9d-4c8a682d9253,DBO2,2018-07-31,12:05:13,High,7395.6,24844.6,32240.199999999997,8.95561111111111,94,94,94,272,2.893617021276596,91.34044117647058,4.247527
RouteID_1fbe679c-4bdb-4fc7-85a7-feb9c1b225d9,DBO3,2018-08-11,12:23:03,Medium,12352.0,16446.8,28798.8,7.999666666666666,145,145,145,213,1.4689655172413794,77.2150234741784,4.247527
RouteID_1fdb54c4-b0aa-4392-b70d-b74ec73cc188,DCH2,2018-08-04,12:40:18,Medium,14095.9,17204.6,31300.5,8.694583333333334,186,186,186,294,1.5806451612903225,58.51904761904761,3.313071
RouteID_1fe9118b-8457-4638-baca-3e8852b3b88b,DBO3,2018-08-11,11:29:07,High,8673.0,16377.4,25050.4,6.958444444444445,110,110,110,194,1.7636363636363637,84.41958762886598,4.247527
RouteID_20135dab-fa42-4ec3-a0e8-5332a30be610,DSE4,2018-08-17,14:52:44,Medium,12696.4,15583.6,28280.0,7.855555555555555,172,172,172,276,1.6046511627906976,56.46231884057971,3.313071
RouteID_201a299b-092d-4e00-9270-c5da718ff50d,DAU1,2018-08-15,15:30:00,Medium,11813.9,16301.3,28115.199999999997,7.809777777777777,142,142,142,213,1.5,76.5319248826291,4.247527
RouteID_201ce14f-4c8c-483a-822b-3eee01cd5293,DSE4,2018-08-03,15:30:22,High,7367.099999999999,16741.8,24108.899999999998,6.696916666666666,109,109,109,195,1.7889908256880733,85.85538461538461,4.247527
RouteID_202840e0-5faa-4f86-a4d9-0b947872ff05,DLA7,2018-08-13,15:52:58,Medium,10255.5,16150.8,26406.3,7.335083333333333,184,184,184,274,1.4891304347826086,58.94452554744525,3.313071
RouteID_202911f2-98e1-45e2-ada8-1e670b3f5729,DLA7,2018-07-24,15:38:38,High,12107.6,20438.1,32545.699999999997,9.040472222222222,143,143,143,237,1.6573426573426573,86.23670886075949,3.313071
RouteID_2045eef9-56f8-4aa9-94c1-a508624af0d7,DSE4,2018-07-31,15:03:53,High,12586.699999999999,14910.5,27497.199999999997,7.63811111111111,172,172,172,285,1.6569767441860466,52.31754385964912,3.313071
RouteID_2056a5f3-6701-4105-9ca3-0ab051db6f7d,DLA9,2018-08-17,16:15:25,Medium,10105.4,17536.5,27641.9,7.678305555555556,135,135,135,258,1.9111111111111112,67.97093023255815,3.313071
RouteID_205a07b4-2a36-4af5-95a3-7e115f8df8f1,DLA7,2018-08-17,15:09:10,High,9603.3,15493.6,25096.9,6.971361111111111,140,140,140,217,1.55,71.39907834101383,3.313071
RouteID_20630d1a-2ecb-4b41-8c96-1e29e4d7b7d9,DBO2,2018-08-01,13:56:39,High,8949.5,18630.3,27579.8,7.6610555555555555,172,172,172,256,1.4883720930232558,72.774609375,4.247527
RouteID_206a30bd-2467-47df-a1e1-bf22565781a7,DLA9,2018-08-24,16:18:00,High,8634.8,15623.7,24258.5,6.738472222222223,139,139,139,273,1.9640287769784173,57.229670329670334,3.313071
RouteID_207f7cd8-125d-48fa-a7f4-a7ef369b3631,DLA7,2018-08-05,15:42:47,High,8272.9,13844.5,22117.4,6.143722222222222,164,164,164,268,1.6341463414634145,51.65858208955224,3.313071
RouteID_208540e3-8cfe-4332-a23e-6100b3969851,DLA7,2018-08-02,15:06:03,High,10107.8,16109.4,26217.199999999997,7.282555555555555,128,128,128,239,1.8671875,67.40334728033473,3.313071
RouteID_20895b86-624b-4865-8f2c-70257d399cca,DLA7,2018-07-31,14:52:02,High,11531.2,14834.0,26365.2,7.323666666666667,138,138,138,281,2.036231884057971,52.79003558718861,3.313071
RouteID_20919dc7-de48-4086-a637-bd51354a99b4,DLA4,2018-08-13,13:45:00,Medium,7869.7,17091.2,24960.9,6.933583333333334,122,122,122,220,1.8032786885245902,77.68727272727273,3.313071
RouteID_2096c85e-9c21-4ae7-a9a1-16ebba0ce7e2,DCH2,2018-08-16,13:16:12,Medium,14269.5,16535.7,30805.2,8.557,173,173,173,285,1.6473988439306357,58.02,4.247527
RouteID_20a66e8d-4f4b-461f-88d0-c02c7e9a49de,DLA8,2018-08-12,16:16:09,High,7128.6,22686.4,29815.0,8.281944444444445,134,134,134,261,1.9477611940298507,86.92107279693487,3.313071
RouteID_20a8a68b-62ad-4e65-802d-c3c293bd03d3,DCH4,2018-08-16,15:42:44,Medium,11979.9,16260.2,28240.1,7.844472222222222,155,155,155,227,1.4645161290322581,71.6308370044053,4.247527
RouteID_20b0d07d-4aa8-458f-b1b4-f2c90604b7df,DSE2,2018-08-19,14:18:44,Medium,7636.1,24351.4,31987.5,8.885416666666666,111,111,111,186,1.6756756756756757,130.9215053763441,3.313071
RouteID_20bd13a2-34ca-470d-9103-5cd4cbc09d70,DLA9,2018-08-05,15:56:41,High,10487.1,19701.6,30188.699999999997,8.38575,157,157,157,275,1.7515923566878981,71.64218181818181,3.313071
RouteID_20c5ae7f-6d83-402c-9832-b3483ff5e2e4,DSE4,2018-08-18,14:47:31,High,14097.2,17878.4,31975.600000000002,8.882111111111112,178,178,178,262,1.4719101123595506,68.2381679389313,3.313071
RouteID_20d4fd40-d06c-42d7-a9f8-8dcf3347abb7,DCH4,2018-08-14,16:06:45,High,12922.6,11348.5,24271.1,6.741972222222222,153,153,153,194,1.2679738562091503,58.49742268041237,4.247527
RouteID_20e05455-9fd9-46a2-a16d-74fbd4a9e32e,DLA9,2018-08-24,14:15:47,Medium,11274.5,10842.0,22116.5,6.143472222222222,165,165,165,258,1.5636363636363637,42.02325581395349,3.313071
RouteID_20e08fff-80cf-4da8-8453-829af405e0fb,DLA9,2018-08-05,15:46:34,Medium,8887.3,25364.7,34252.0,9.514444444444445,123,123,123,220,1.7886178861788617,115.29409090909091,3.313071
RouteID_20f35763-5c79-4bc8-aa2b-dfcc3a119b95,DBO2,2018-07-25,14:16:30,Medium,10164.4,10207.5,20371.9,5.658861111111111,144,144,144,219,1.5208333333333333,46.60958904109589,3.313071
RouteID_2100cf2c-7bfc-401f-99aa-8a0ce098fa38,DLA3,2018-07-24,15:28:38,High,5534.6,15705.9,21240.5,5.900138888888889,88,88,88,193,2.1931818181818183,81.37772020725389,3.313071
RouteID_2112d837-cf95-464d-bea4-7656648007b5,DSE2,2018-07-30,15:08:52,High,5870.8,15808.1,21678.9,6.021916666666667,108,108,108,224,2.074074074074074,70.571875,3.313071
RouteID_211c3ad8-e644-4b1c-a0ae-023884b5a3e7,DBO3,2018-07-23,12:17:50,Medium,17301.2,12496.1,29797.300000000003,8.277027777777779,188,188,188,238,1.2659574468085106,52.5046218487395,4.247527
RouteID_2126194e-6cb7-4082-8e62-64246a31467b,DCH1,2018-08-02,15:08:58,Medium,14892.4,12896.5,27788.9,7.71913888888889,154,154,154,216,1.4025974025974026,59.70601851851852,3.313071
RouteID_21270ccf-e916-4bda-8c22-89c5302935cd,DCH4,2018-08-03,14:00:43,High,13824.6,12428.9,26253.5,7.292638888888889,160,160,160,227,1.41875,54.75286343612335,3.313071
RouteID_21308567-3e57-449f-b3a2-2dcf70c6e02b,DLA7,2018-08-14,14:55:40,Medium,12326.2,12826.9,25153.1,6.986972222222222,178,178,178,269,1.5112359550561798,47.68364312267658,3.313071
RouteID_213b7b40-4955-4e26-9c08-b8e14153db46,DLA7,2018-08-17,15:07:09,Medium,10098.4,15145.7,25244.1,7.01225,139,139,139,206,1.4820143884892085,73.52281553398059,3.313071
RouteID_21423d1f-54d6-4d1d-8078-0cc2a6f5b3b6,DLA7,2018-07-26,14:32:46,Medium,11261.0,17703.9,28964.9,8.045805555555557,128,128,128,197,1.5390625,89.86751269035534,3.313071
RouteID_21662e0b-fe90-4d80-aee5-835c4ef6c3ac,DAU1,2018-08-08,14:55:39,High,11822.8,15059.4,26882.199999999997,7.467277777777777,131,131,131,227,1.7328244274809161,66.34096916299559,4.247527
RouteID_21796b50-b19a-4d08-933b-96fd3faab328,DLA7,2018-08-02,15:02:04,Medium,11974.2,13222.4,25196.6,6.999055555555556,149,149,149,219,1.4697986577181208,60.37625570776255,3.313071
RouteID_218aac84-ff19-48cf-8713-f2fc51c2a7da,DSE4,2018-08-07,15:35:12,High,6619.7,18788.6,25408.3,7.0578611111111105,110,110,110,213,1.9363636363636363,88.20938967136149,4.247527
RouteID_219766f7-4cbc-4a00-8b91-e4e571ddafd6,DLA4,2018-08-14,16:07:18,High,10247.1,14295.0,24542.1,6.81725,173,173,173,252,1.4566473988439306,56.726190476190474,3.313071
RouteID_21a0b6cb-4d86-4a14-9fe0-cc16cbb12aae,DBO2,2018-08-03,12:45:19,Medium,7653.5,23240.6,30894.1,8.581694444444445,108,108,108,250,2.314814814814815,92.96239999999999,4.247527
RouteID_21a6e229-c311-48bb-bf9e-705955da53af,DBO2,2018-07-31,12:01:35,Medium,14977.4,13301.5,28278.9,7.855250000000001,139,139,139,215,1.5467625899280575,61.867441860465114,4.247527
RouteID_21b2e20d-838f-436a-b34e-f50c0dd4230f,DSE5,2018-08-01,14:02:30,Medium,14672.0,12850.9,27522.9,7.645250000000001,192,192,192,295,1.5364583333333333,43.562372881355934,4.247527
RouteID_21b5259d-26d9-40b6-b660-8a8c5f1d0b10,DBO2,2018-08-13,13:52:49,Medium,12689.8,9759.2,22449.0,6.235833333333333,187,187,187,255,1.3636363636363635,38.27137254901961,3.313071
RouteID_21bbc501-c1c3-4684-b1a9-5e262b2aa533,DLA4,2018-07-25,16:57:04,Medium,11306.0,19887.7,31193.7,8.664916666666667,155,155,155,219,1.4129032258064516,90.81141552511416,3.313071
RouteID_21c6b91e-4f21-4418-bacf-31d4c2123a61,DSE4,2018-08-07,15:14:00,Medium,13501.2,14076.5,27577.7,7.660472222222222,200,200,200,260,1.3,54.14038461538462,3.313071
RouteID_21c7c569-c6fc-4630-bfcc-ba285bb4bed4,DLA7,2018-07-28,15:12:10,High,10613.2,11594.1,22207.300000000003,6.168694444444445,144,144,144,221,1.5347222222222223,52.461990950226244,3.313071
RouteID_21df2f3f-c077-42f1-8f2b-1917e91bf7ae,DLA9,2018-08-07,15:44:44,High,11790.1,11976.5,23766.6,6.6018333333333326,169,169,169,270,1.5976331360946745,44.35740740740741,3.313071
RouteID_21e13e3e-ea4a-4556-8b7f-3ddd7c20b1a9,DCH2,2018-08-14,14:07:22,High,9083.9,21316.1,30400.0,8.444444444444445,155,155,155,268,1.729032258064516,79.53768656716417,3.313071
RouteID_21e21674-08e5-49de-8b6d-1935bd1a0bfd,DLA8,2018-07-25,16:23:33,High,5652.6,15846.7,21499.300000000003,5.972027777777779,141,141,141,280,1.9858156028368794,56.59535714285715,3.313071
RouteID_21fc036b-f84b-4819-b4c5-d9c375736b8d,DCH2,2018-08-05,12:31:41,High,14895.8,15127.1,30022.9,8.339694444444445,181,181,181,276,1.5248618784530388,54.80833333333334,4.247527
RouteID_21fd4b83-47a1-4f46-856d-99c3620aead4,DBO3,2018-08-07,12:23:13,Medium,13439.5,11584.7,25024.2,6.9511666666666665,193,193,193,249,1.2901554404145077,46.524899598393574,4.247527
RouteID_2208bc69-eeda-4c45-8aa0-d411f161ec82,DBO2,2018-07-22,12:28:28,High,9777.9,18826.2,28604.1,7.9455833333333326,110,110,110,199,1.809090909090909,94.60402010050251,4.247527
RouteID_221006e8-0192-41a8-bbc2-8cd5e93cb414,DLA9,2018-07-23,14:39:26,High,10785.5,15962.8,26748.3,7.430083333333333,146,146,146,268,1.8356164383561644,59.56268656716418,4.247527
RouteID_22108821-b296-4945-8abd-80a4f6f8416b,DLA4,2018-08-16,17:01:06,Medium,12076.8,19150.0,31226.8,8.674111111111111,142,142,142,219,1.5422535211267605,87.44292237442923,3.313071
RouteID_221415f7-0b8c-418a-8df4-72b5d55f805f,DBO3,2018-08-04,11:30:00,Medium,11792.9,16976.2,28769.1,7.991416666666666,163,163,163,268,1.6441717791411044,63.344029850746274,4.247527
RouteID_2229bf31-ca99-42de-92ad-f68ca87aa938,DCH4,2018-08-17,14:03:56,Medium,12856.9,17430.5,30287.4,8.413166666666667,182,182,182,267,1.467032967032967,65.28277153558052,4.247527
RouteID_222aa34d-c09a-4066-b7d1-0b6248a628d8,DBO3,2018-08-08,12:49:28,Medium,13048.3,15487.6,28535.9,7.926638888888889,179,179,179,236,1.318435754189944,65.62542372881356,3.313071
RouteID_22444069-c6d3-465c-92ab-9bc14bc88128,DLA3,2018-07-31,15:57:15,Medium,10772.6,14881.9,25654.5,7.12625,119,119,119,203,1.7058823529411764,73.30985221674877,3.313071
RouteID_224443a4-e6e6-45b5-b387-c9c8e8d282ab,DAU1,2018-08-06,14:56:36,Medium,12455.7,17569.3,30025.0,8.340277777777779,182,182,182,294,1.6153846153846154,59.759523809523806,4.247527
RouteID_224cff48-e27f-4ed2-93be-9bd1ee4e23ae,DSE5,2018-08-26,15:05:22,Medium,11183.7,12924.8,24108.5,6.696805555555556,197,197,197,287,1.4568527918781726,45.03414634146341,4.247527
RouteID_2253198e-12b5-40a7-87a2-5a1f82c69664,DAU1,2018-07-29,14:45:01,Medium,12214.8,14184.4,26399.199999999997,7.33311111111111,158,158,158,229,1.4493670886075949,61.94061135371179,4.247527
RouteID_22769bd8-d76a-48d9-91d4-f55623723031,DLA9,2018-07-23,13:50:59,Medium,13074.8,9704.5,22779.3,6.327583333333333,164,164,164,258,1.5731707317073171,37.61434108527132,3.313071
RouteID_2280583f-ff5f-40ba-8ce4-b7456bac42e6,DBO2,2018-07-31,13:32:48,Medium,11681.4,10836.9,22518.3,6.255083333333333,180,180,180,251,1.3944444444444444,43.17490039840637,3.313071
RouteID_2281501d-eb67-4e77-b4b5-493b48303b85,DLA7,2018-08-14,15:05:01,Medium,9268.2,16677.1,25945.3,7.207027777777777,142,142,142,201,1.4154929577464788,82.97064676616915,3.313071
RouteID_228eecc6-2e73-4007-b820-ab95e25fcb10,DSE5,2018-08-25,15:36:03,High,8822.4,15480.9,24303.3,6.750916666666667,148,148,148,216,1.4594594594594594,71.67083333333333,4.247527
RouteID_229fb2a8-22ea-45ce-8d6b-8baad17e68d6,DSE4,2018-08-02,15:51:11,Medium,8723.6,15770.4,24494.0,6.803888888888889,151,151,151,233,1.5430463576158941,67.68412017167381,4.247527
RouteID_22cad670-8cd8-4474-99b8-46d028105cbe,DLA5,2018-07-21,15:45:45,High,10363.9,20012.5,30376.4,8.437888888888889,142,142,142,268,1.8873239436619718,74.67350746268657,3.313071
RouteID_23164f7e-7f7a-488b-ada2-14bb6438244f,DLA4,2018-07-26,15:22:07,Medium,9252.6,18962.0,28214.6,7.8373888888888885,175,175,175,280,1.6,67.72142857142858,3.313071
RouteID_231a5734-7e28-417a-920b-8e9d6a92f3f2,DAU1,2018-08-05,13:47:45,High,9511.8,13888.9,23400.699999999997,6.5001944444444435,166,166,166,243,1.463855421686747,57.1559670781893,4.247527
RouteID_23296b6f-3aaa-41e7-ae8b-784d5a5b2f42,DSE5,2018-08-19,15:13:58,High,11599.5,14384.8,25984.3,7.217861111111111,167,167,167,248,1.4850299401197604,58.00322580645161,3.313071
RouteID_234eb5ab-bcc6-4c30-9d2c-5c30bac9c8c8,DCH1,2018-08-10,14:58:57,Medium,7017.2,21814.2,28831.4,8.008722222222223,90,90,90,266,2.9555555555555557,82.00827067669174,3.313071
RouteID_2352d8dd-8b8f-45d3-817b-97c3168b92eb,DLA9,2018-08-15,16:00:10,Medium,11224.7,16070.6,27295.300000000003,7.582027777777778,166,166,166,263,1.5843373493975903,61.10494296577947,3.313071
RouteID_235d19db-3c94-4c84-9c5a-eb68d02db745,DLA8,2018-07-27,16:15:00,High,10275.8,16541.6,26817.399999999998,7.449277777777777,153,153,153,252,1.6470588235294117,65.64126984126983,3.313071
RouteID_23701972-4472-417b-b765-f179365dcda4,DLA9,2018-08-13,15:06:07,High,10692.0,18160.8,28852.8,8.014666666666667,140,140,140,236,1.6857142857142857,76.95254237288135,3.313071
RouteID_2373a90f-1bb6-495f-a6d9-4703d25eabb0,DLA9,2018-08-04,14:25:15,High,9708.3,16671.4,26379.7,7.327694444444445,153,153,153,230,1.5032679738562091,72.48434782608696,3.313071
RouteID_2375850b-a32f-4980-ae9b-d5f78ed8234a,DBO2,2018-08-16,12:55:22,Medium,9858.1,19306.4,29164.5,8.10125,128,128,128,239,1.8671875,80.77991631799163,3.313071
RouteID_23815967-90b3-440f-8a88-983526aa2399,DBO3,2018-07-25,12:15:40,Medium,13156.2,16298.6,29454.800000000003,8.18188888888889,183,183,183,263,1.4371584699453552,61.971863117870726,4.247527
RouteID_238f97ca-a9ce-49fb-a2e4-de9aec626872,DLA7,2018-08-03,14:26:04,High,8920.0,16965.2,25885.2,7.190333333333333,120,120,120,243,2.025,69.8156378600823,3.313071
RouteID_2390320a-51ef-4b0b-a3a4-841069ae96f7,DCH4,2018-08-15,15:25:31,Medium,13315.2,12573.8,25889.0,7.191388888888889,145,145,145,205,1.4137931034482758,61.335609756097554,4.247527
RouteID_2399e86e-3ba0-4b23-86a9-cd40c0cb9827,DLA3,2018-08-12,15:01:44,Medium,4501.3,15056.1,19557.4,5.432611111111112,73,73,73,158,2.164383561643836,95.29177215189874,3.313071
RouteID_23a4db78-e602-4a3b-9c93-c7096870bff1,DSE5,2018-08-22,15:37:52,High,10830.800000000001,12879.5,23710.300000000003,6.586194444444446,115,115,115,180,1.565217391304348,71.55277777777778,4.247527
RouteID_23aeb7ee-1a27-4c91-a7e8-79469a3553b0,DBO2,2018-07-24,13:45:00,Medium,7351.2,16128.1,23479.3,6.522027777777778,124,124,124,225,1.814516129032258,71.68044444444445,3.313071
RouteID_23c8d774-db49-4261-822c-544ade30587d,DSE5,2018-08-23,14:28:55,High,12799.9,11280.3,24080.199999999997,6.688944444444443,159,159,159,209,1.3144654088050314,53.97272727272727,4.247527
RouteID_23e678b0-6142-4dc4-9738-0c5662c2b0f9,DSE2,2018-08-04,14:59:20,High,5844.9,22295.5,28140.4,7.816777777777778,125,125,125,229,1.832,97.36026200873363,4.247527
RouteID_23e7cc10-ea67-4afe-93cd-b5efbd44a50f,DLA8,2018-07-28,16:15:00,Low,6072.5,18296.2,24368.7,6.769083333333334,104,104,104,264,2.5384615384615383,69.30378787878789,3.313071
RouteID_23eadc26-b151-45a4-ab63-2ce89356fe34,DLA9,2018-07-26,14:29:00,High,10946.1,15491.8,26437.9,7.343861111111112,146,146,146,278,1.904109589041096,55.72589928057554,4.247527
RouteID_23f737be-6f72-41f1-9045-a0ab0e93e641,DSE5,2018-08-09,14:44:49,High,9172.8,18362.0,27534.8,7.648555555555555,126,126,126,206,1.6349206349206349,89.13592233009709,4.247527
RouteID_23f8540b-c32c-40a9-81f7-dc5d00a61853,DLA7,2018-08-03,15:16:11,High,12423.9,13961.6,26385.5,7.329305555555556,140,140,140,217,1.55,64.33917050691244,3.313071
RouteID_23fc49d1-fefb-46de-a389-6defe188f030,DSE5,2018-07-25,15:37:20,Medium,12683.8,16976.5,29660.3,8.238972222222221,199,199,199,274,1.3768844221105527,61.95802919708029,3.313071
RouteID_2409ba0e-b05c-4ab4-a520-39362139d469,DBO3,2018-08-05,12:15:00,Medium,16364.5,16587.9,32952.4,9.153444444444444,188,188,188,257,1.3670212765957446,64.5443579766537,4.247527
RouteID_240a0e5b-a0d8-4319-9227-ef188892de74,DLA7,2018-07-19,15:08:02,High,11053.9,16772.2,27826.1,7.729472222222221,144,144,144,212,1.4722222222222223,79.11415094339623,3.313071
RouteID_24304711-8032-4b9d-965f-f27faa7ea0f4,DAU1,2018-08-11,13:49:33,Medium,14396.4,11006.5,25402.9,7.056361111111111,188,188,188,273,1.452127659574468,40.31684981684982,4.247527
RouteID_2432a106-e369-4f96-8486-d7aa017afd5a,DBO2,2018-07-21,14:28:06,Medium,8028.8,22715.2,30744.0,8.54,127,127,127,268,2.1102362204724407,84.75820895522388,3.313071
RouteID_243542e7-6800-42a9-8cd1-c22e2ff92388,DLA9,2018-07-31,14:35:37,Medium,12284.1,13683.5,25967.6,7.213222222222222,184,184,184,264,1.434782608695652,51.83143939393939,4.247527
RouteID_2438aa1b-bbc0-490e-8ecf-ae4fcf444217,DCH4,2018-07-28,13:30:29,Medium,12221.5,14942.2,27163.7,7.545472222222222,193,193,193,285,1.4766839378238341,52.42877192982456,4.247527
RouteID_243a58dd-f744-4760-bcd1-b77e8cfb669d,DLA9,2018-08-26,16:00:00,High,10148.6,15277.8,25426.4,7.06288888888889,179,179,179,287,1.6033519553072626,53.232752613240415,3.313071
RouteID_2441a8a6-182d-4c56-8076-601bdfa7a28a,DLA9,2018-08-24,15:54:43,High,7279.9,16383.3,23663.199999999997,6.5731111111111105,143,143,143,278,1.944055944055944,58.932733812949635,3.313071
RouteID_2446e4f5-7bbf-4d7c-a9d6-e6ee67ce9025,DLA9,2018-08-06,15:13:43,Medium,11314.9,16813.8,28128.699999999997,7.813527777777777,158,158,158,238,1.5063291139240507,70.64621848739496,3.313071
RouteID_2453faf2-7901-441e-ae16-14c5539a1b87,DSE2,2018-07-29,15:02:15,High,6683.2,23261.0,29944.2,8.317833333333333,111,111,111,261,2.3513513513513513,89.12260536398468,4.247527
RouteID_245cb9b3-10a1-40fe-be1f-031a5b62bb36,DSE4,2018-08-05,15:07:04,Medium,20112.2,11371.6,31483.800000000003,8.745500000000002,163,163,163,231,1.4171779141104295,49.22770562770563,3.313071
RouteID_245f1b63-99ed-42f4-8a28-9dc712889120,DLA3,2018-07-21,17:25:44,High,9877.5,19110.0,28987.5,8.052083333333334,190,190,190,288,1.5157894736842106,66.35416666666667,3.313071
RouteID_246a39ad-d8dd-4776-9ce3-d664dd97e7a9,DBO3,2018-08-07,12:32:47,Medium,12899.9,13316.5,26216.4,7.282333333333334,165,165,165,231,1.4,57.64718614718615,4.247527
RouteID_2471d71e-05dc-4421-9d98-94765d41654d,DSE5,2018-08-24,14:00:14,Medium,15296.0,15960.4,31256.4,8.682333333333334,202,202,202,292,1.4455445544554455,54.65890410958904,4.247527
RouteID_2476440f-21bf-4005-afe5-ae1de9e49f3a,DLA8,2018-07-23,16:34:07,High,6787.5,20039.6,26827.1,7.4519722222222216,127,127,127,254,2.0,78.89606299212598,3.313071
RouteID_247b6b14-6812-47fd-846a-2b4fc01ee499,DLA7,2018-07-28,16:00:00,Medium,13546.3,17689.2,31235.5,8.676527777777778,190,190,190,249,1.3105263157894738,71.0409638554217,3.313071
RouteID_2482fcde-d5be-4cef-82eb-cb5244d9add6,DBO2,2018-07-27,14:35:42,Medium,12488.2,12971.6,25459.800000000003,7.072166666666668,132,132,132,192,1.4545454545454546,67.56041666666667,3.313071
RouteID_249aad09-fa3e-4414-b300-487618c92353,DSE5,2018-08-02,14:00:00,Medium,17334.9,13950.9,31285.800000000003,8.6905,174,174,174,242,1.3908045977011494,57.64834710743801,4.247527
RouteID_24ad2458-3a01-4adf-852e-421b81dc340e,DSE4,2018-08-12,15:02:27,Medium,12652.6,12629.1,25281.7,7.022694444444444,196,196,196,297,1.5153061224489797,42.522222222222226,3.313071
